238,186,58,156,1
239,186,58,156,2
242,186,58,156,3
245,186,58,156,4
249,186,58,156,5
249,186,58,156,6
252,186,58,156,7
254,186,58,156,8
259,186,58,156,9
261,186,58,156,10
263,186,58,156,11
266,186,58,156,12
268,186,58,156,13
271,186,58,156,14
271,185,58,156,15
271,188,58,156,16
272,182,58,162,17
279,182,58,162,18
281,182,58,162,19
288,182,58,162,20
288,182,58,162,21
288,182,58,162,22
290,182,58,162,23
293,182,58,162,24
297,182,58,162,25
300,182,58,162,26
306,178,58,166,27
306,178,58,166,28
306,178,57,175,29
306,178,57,175,30
306,178,57,175,31
310,178,61,182,32
310,178,61,182,33
310,178,61,182,34
315,173,61,186,35
315,173,61,186,36
315,173,61,186,37
319,174,61,186,38
320,169,60,191,39
325,169,60,191,40
327,169,60,191,41
329,169,60,191,42
334,169,60,191,43
336,169,60,191,44
338,169,60,191,45
347,169,60,191,46
347,169,60,191,47
354,167,61,204,48
354,167,61,204,49
354,167,61,204,50
360,167,61,204,51
365,166,61,204,52
365,166,61,204,53
371,161,62,212,54
371,161,62,212,55
371,161,62,212,56
374,161,62,212,57
374,161,62,212,58
379,161,62,212,59
379,161,66,211,60
380,161,70,215,61
382,161,70,215,62
387,161,70,215,63
389,161,70,215,64
397,161,70,215,65
397,161,70,215,66
406,161,70,215,67
407,161,70,215,68
410,160,70,215,69
414,160,70,215,70
419,159,70,215,71
419,159,70,215,72
419,159,70,215,73
424,159,70,215,74
424,159,70,215,75
420,159,70,215,76
420,159,70,215,77
421,159,70,215,78
423,159,70,215,79
423,159,70,215,80
424,159,70,215,81
424,159,70,215,82
430,160,70,215,83
433,160,70,215,84
438,159,72,220,85
437,160,72,220,86
442,159,72,220,87
445,159,72,220,88
445,159,72,220,89
453,159,72,220,90
458,159,72,220,91
458,159,72,220,92
458,159,72,220,93
456,159,72,220,94
455,159,72,220,95
454,159,72,220,96
452,167,72,214,97
449,168,72,214,98
447,168,72,214,99
445,168,72,214,100
442,168,72,214,101
441,168,72,214,102
440,168,72,214,103
440,168,72,214,104
440,168,72,214,105
440,168,72,214,106
439,168,72,214,107
439,168,73,207,108
439,168,73,207,109
439,168,73,207,110
439,168,73,207,111
441,169,73,207,112
441,169,73,207,113
449,173,69,203,114
449,173,69,203,115
452,173,69,203,116
454,173,69,203,117
456,173,69,203,118
456,173,69,203,119
456,173,69,203,120
456,173,69,203,121
456,173,69,203,122
456,173,69,203,123
456,173,69,203,124
456,173,69,203,125
456,173,69,203,126
456,173,69,203,127
456,173,69,203,128
456,173,69,203,129
456,173,69,203,130
456,173,69,203,131
456,173,69,203,132
456,173,69,203,133
456,173,69,203,134
456,173,69,203,135
456,173,69,203,136
456,173,69,203,137
456,173,69,203,138
456,173,69,203,139
459,173,69,203,140
459,173,69,203,141
459,173,69,203,142
459,173,69,203,143
457,180,71,196,144
457,180,71,196,145
457,185,71,191,146
456,188,72,188,147
454,197,74,179,148
451,202,72,170,149
452,212,71,164,150
452,212,71,164,151
454,220,68,156,152
455,223,67,153,153
454,227,68,149,154
452,234,70,142,155
452,234,70,142,156
453,237,69,139,157
453,237,69,139,158
453,237,69,139,159
453,237,69,139,160
453,237,69,139,161
453,237,69,139,162
453,237,69,139,163
453,237,69,139,164
