242,186,79,101,1
242,186,79,101,2
242,186,79,101,3
242,186,79,101,4
242,186,79,101,5
242,186,79,101,6
242,186,79,101,7
242,186,79,101,8
242,186,79,101,9
242,186,79,101,10
242,186,79,101,11
245,185,79,101,12
245,185,79,101,13
245,185,79,101,14
245,185,79,101,15
245,185,79,101,16
243,186,79,101,17
243,186,79,101,18
243,185,79,101,19
243,185,80,96,20
243,185,82,92,21
243,185,82,90,22
243,185,79,88,23
243,185,79,86,24
243,185,79,84,25
243,185,78,80,26
243,185,78,80,27
243,185,78,80,28
241,191,77,71,29
241,191,77,68,30
241,191,77,68,31
241,191,76,63,32
241,191,76,63,33
241,191,76,63,34
241,193,76,60,35
241,193,76,60,36
241,193,76,60,37
241,193,76,60,38
241,193,76,60,39
241,193,76,60,40
241,193,76,60,41
241,193,76,60,42
241,193,76,60,43
243,192,76,60,44
243,192,76,60,45
243,192,76,60,46
243,192,76,60,47
243,192,77,63,48
243,192,77,63,49
243,192,77,63,50
243,192,77,63,51
243,192,77,63,52
243,192,77,63,53
243,192,78,68,54
243,192,78,68,55
243,192,81,74,56
243,192,81,74,57
243,192,78,80,58
243,192,78,80,59
243,192,79,86,60
243,192,78,89,61
243,192,80,94,62
241,192,80,95,63
241,192,80,95,64
241,192,80,95,65
241,192,80,95,66
241,192,80,95,67
241,192,80,95,68
241,192,80,95,69
241,192,80,95,70
241,192,80,95,71
241,192,80,95,72
241,192,80,95,73
241,194,80,95,74
241,194,80,95,75
241,194,80,95,76
241,194,80,95,77
241,194,80,95,78
241,194,80,95,79
241,194,80,95,80
241,194,80,95,81
241,194,80,95,82
241,194,80,95,83
241,194,80,95,84
241,194,80,95,85
241,194,80,95,86
241,194,80,95,87
241,194,80,95,88
241,194,80,95,89
241,194,80,95,90
241,194,80,95,91
241,194,80,95,92
241,194,80,95,93
241,194,80,95,94
241,194,80,95,95
241,194,80,95,96
241,194,80,95,97
241,194,80,95,98
241,195,80,95,99
241,195,80,95,100
241,195,80,95,101
241,195,80,95,102
241,195,80,95,103
241,195,80,95,104
241,195,80,95,105
243,197,80,95,106
243,197,80,95,107
243,197,80,95,108
243,197,80,95,109
243,197,80,95,110
243,197,80,95,111
243,197,80,95,112
243,197,80,95,113
243,197,80,95,114
243,197,80,95,115
243,197,80,95,116
243,197,80,95,117
243,197,80,95,118
243,197,80,95,119
243,197,80,95,120
243,197,80,95,121
245,199,80,95,122
245,199,80,95,123
245,199,80,95,124
246,198,80,95,125
246,198,80,95,126
246,198,77,94,127
246,198,77,94,128
246,198,72,93,129
246,198,68,95,130
246,198,68,95,131
246,198,63,96,132
244,195,63,96,133
244,195,63,96,134
244,195,59,98,135
244,195,59,98,136
244,195,61,100,137
243,192,61,100,138
243,192,61,100,139
243,192,59,100,140
241,191,59,100,141
241,191,59,100,142
241,191,59,100,143
241,191,59,100,144
241,191,59,100,145
241,191,59,100,146
241,191,66,103,147
241,191,66,103,148
241,191,66,103,149
241,191,66,103,150
241,191,66,103,151
241,191,66,103,152
241,191,66,103,153
241,191,69,103,154
241,191,69,103,155
241,191,69,103,156
244,191,69,103,157
244,191,69,103,158
244,191,69,103,159
244,191,69,103,160
244,191,65,101,161
244,191,63,103,162
244,191,53,100,163
244,191,47,97,164
244,191,47,97,165
244,191,41,92,166
244,191,38,94,167
244,191,32,80,168
NaN,NaN,NaN,NaN,168
NaN,NaN,NaN,NaN,168
NaN,NaN,NaN,NaN,168
NaN,NaN,NaN,NaN,168
NaN,NaN,NaN,NaN,168
NaN,NaN,NaN,NaN,168
NaN,NaN,NaN,NaN,168
NaN,NaN,NaN,NaN,168
NaN,NaN,NaN,NaN,168
NaN,NaN,NaN,NaN,168
NaN,NaN,NaN,NaN,168
NaN,NaN,NaN,NaN,168
NaN,NaN,NaN,NaN,168
NaN,NaN,NaN,NaN,168
280,178,53,115,183
271,177,57,117,184
259,182,69,112,185
252,184,77,106,186
251,184,77,106,187
251,184,77,106,188
249,184,77,106,189
249,184,77,106,190
249,184,77,106,191
244,185,77,106,192
245,185,77,106,193
245,185,77,106,194
245,185,77,106,195
